Datetime,CI_CM,CI_RGB
2024-01-04 05:30:00,0.0,0.0
2024-01-04 05:45:00,0.0,0.0
2024-01-04 06:00:00,0.0,0.0
2024-01-04 06:15:00,0.0,0.0
2024-01-04 06:30:00,0.0,0.0
2024-01-04 06:45:00,0.0,0.0
2024-01-04 07:00:00,0.16666666666666666,3.9444444444444446
2024-01-04 07:15:00,0.3333333333333333,7.888888888888889
2024-01-04 07:30:00,0.5,11.833333333333334
2024-01-04 07:45:00,0.6666666666666666,15.777777777777779
2024-01-04 08:00:00,0.8333333333333333,19.72222222222222
2024-01-04 08:15:00,1.0,23.666666666666668
2024-01-04 08:30:00,1.1666666666666665,27.611111111111114
2024-01-04 08:45:00,1.3333333333333333,31.555555555555557
2024-01-04 09:00:00,1.5,35.5
2024-01-04 09:15:00,1.6666666666666665,39.44444444444444
2024-01-04 09:30:00,1.8333333333333333,43.38888888888889
2024-01-04 09:45:00,2.0,47.333333333333336
2024-01-04 10:00:00,2.166666666666667,51.27777777777778
2024-01-04 10:15:00,2.333333333333333,55.22222222222223
2024-01-04 10:30:00,2.5,59.16666666666667
2024-01-04 10:45:00,2.6666666666666665,63.111111111111114
2024-01-04 11:00:00,2.833333333333333,67.05555555555557
2024-01-04 11:15:00,3.0,71.0
2024-01-04 11:30:00,3.5,68.0
2024-01-04 11:45:00,4.0,68.0
2024-01-04 12:00:00,4.5,66.0
2024-01-04 12:15:00,5.0,64.0
2024-01-04 12:30:00,5.0,61.0
2024-01-04 12:45:00,4.0,60.0
2024-01-04 13:00:00,4.0,61.0
2024-01-04 13:15:00,5.0,62.0
2024-01-04 13:30:00,7.5,57.5
2024-01-04 13:45:00,8.0,64.0
2024-01-04 14:00:00,9.5,55.25
2024-01-04 14:15:00,12.0,56.0
2024-01-04 14:30:00,15.5,67.0
2024-01-04 14:45:00,17.0,95.0
2024-01-04 15:00:00,15.0,72.5
2024-01-04 15:15:00,12.0,119.0
2024-01-04 15:30:00,10.5,70.0
2024-01-04 15:45:00,12.0,119.0
2024-01-04 16:00:00,9.0,67.0
2024-01-04 16:15:00,12.0,63.0
2024-01-04 16:30:00,6.5,81.0
2024-01-04 16:45:00,6.0,83.0
2024-01-04 17:00:00,7.0,97.5
2024-01-04 17:15:00,0.0,94.0
2024-01-04 17:30:00,8.5,101.5
2024-01-04 17:45:00,12.0,123.0
2024-01-04 18:00:00,6.0,32.5
2024-01-04 18:15:00,1.0,1.0
2024-01-04 18:30:00,0.0,1.0
2024-01-04 18:45:00,0.0,1.0
2024-01-04 19:00:00,0.0,1.0
2024-01-04 19:15:00,0.0,2.0
2024-01-04 19:30:00,0.0,6.5
2024-01-04 19:45:00,1.0,0.0
2024-01-04 20:00:00,0.0,0.0
2024-01-04 20:15:00,0.0,0.0
2024-01-04 20:30:00,0.0,0.0
2024-01-04 20:45:00,0.0,0.0
2024-01-04 21:00:00,0.0,0.0
2024-01-04 21:15:00,0.0,0.0
2024-01-04 21:30:00,0.0,0.0
2024-01-04 21:45:00,0.0,0.0
2024-01-04 22:00:00,0.0,0.0
2024-01-04 22:15:00,0.0,0.0
2024-01-04 22:30:00,0.0,0.0
2024-01-04 22:45:00,0.0,0.0
2024-01-04 23:00:00,0.0,0.0
2024-01-04 23:15:00,0.0,0.0
2024-01-04 23:30:00,0.0,0.0
2024-01-04 23:45:00,0.0,0.0
2024-01-05 00:00:00,0.0,0.0
2024-01-05 00:15:00,0.0,0.0
2024-01-05 00:30:00,0.0,0.0
2024-01-05 00:45:00,0.0,0.0
2024-01-05 01:00:00,0.0,0.0
2024-01-05 01:15:00,0.0,0.0
2024-01-05 01:30:00,0.0,0.0
2024-01-05 01:45:00,0.0,0.0
2024-01-05 02:00:00,0.0,0.0
2024-01-05 02:15:00,0.0,0.0
2024-01-05 02:30:00,0.0,0.0
2024-01-05 02:45:00,0.0,0.0
2024-01-05 03:00:00,0.0,0.0
2024-01-05 03:15:00,0.0,0.0
2024-01-05 03:30:00,0.0,0.0
2024-01-05 03:45:00,0.0,0.0
2024-01-05 04:00:00,0.0,0.0
2024-01-05 04:15:00,0.0,0.0
2024-01-05 04:30:00,0.0,0.0
2024-01-05 04:45:00,0.0,0.0
2024-01-05 05:00:00,0.0,0.0
2024-01-05 05:15:00,0.0,0.0
2024-01-05 05:30:00,0.0,0.0
2024-01-05 05:45:00,0.0,0.0
2024-01-05 06:00:00,8.0,0.0
2024-01-05 06:15:00,11.0,0.0
2024-01-05 06:30:00,10.5,21.0
2024-01-05 06:45:00,14.0,132.0
2024-01-05 07:00:00,9.0,129.0
2024-01-05 07:15:00,16.0,119.0
2024-01-05 07:30:00,20.5,104.0
2024-01-05 07:45:00,16.0,95.0
2024-01-05 08:00:00,3.5,83.0
2024-01-05 08:15:00,2.0,77.0
2024-01-05 08:30:00,1.5,79.5
2024-01-05 08:45:00,0.0,84.0
2024-01-05 09:00:00,1.0,85.5
2024-01-05 09:15:00,0.0,83.0
2024-01-05 09:30:00,0.25,81.0
2024-01-05 09:45:00,1.0,75.0
2024-01-05 10:00:00,12.0,76.5
2024-01-05 10:15:00,14.0,77.0
2024-01-05 10:30:00,9.5,75.0
2024-01-05 10:45:00,5.0,73.0
2024-01-05 11:00:00,1.5,71.5
2024-01-05 11:15:00,5.0,70.0
2024-01-05 11:30:00,4.0,69.0
2024-01-05 11:45:00,2.0,66.0
2024-01-05 12:00:00,2.5,65.5
2024-01-05 12:15:00,1.0,66.0
2024-01-05 12:30:00,0.0,64.0
2024-01-05 12:45:00,0.0,87.0
2024-01-05 13:00:00,8.0,82.5
2024-01-05 13:15:00,13.0,109.0
2024-01-05 13:30:00,14.5,63.0
2024-01-05 13:45:00,19.0,68.0
2024-01-05 14:00:00,16.5,93.5
2024-01-05 14:15:00,16.0,75.0
2024-01-05 14:30:00,16.5,106.5
2024-01-05 14:45:00,16.0,135.0
2024-01-05 15:00:00,13.75,75.75
2024-01-05 15:15:00,15.0,76.0
2024-01-05 15:30:00,12.0,124.0
2024-01-05 15:45:00,22.0,95.0
2024-01-05 16:00:00,13.5,72.5
2024-01-05 16:15:00,11.0,70.0
2024-01-05 16:30:00,11.5,72.5
2024-01-05 16:45:00,4.0,92.0
2024-01-05 17:00:00,0.5,93.5
2024-01-05 17:15:00,0.0,89.0
2024-01-05 17:30:00,1.0,86.5
2024-01-05 17:45:00,2.0,100.0
2024-01-05 18:00:00,1.0,29.5
2024-01-05 18:15:00,3.0,3.0
2024-01-05 18:30:00,2.5,1.0
2024-01-05 18:45:00,0.0,1.0
2024-01-05 19:00:00,6.0,1.0
2024-01-05 19:15:00,7.0,3.0
2024-01-05 19:30:00,6.0,134.5
2024-01-05 19:45:00,3.0,0.0
2024-01-05 20:00:00,0.0,0.0
2024-01-05 20:15:00,0.0,0.0
2024-01-05 20:30:00,0.0,0.0
2024-01-05 20:45:00,0.0,0.0
2024-01-05 21:00:00,0.0,0.0
2024-01-05 21:15:00,0.0,0.0
2024-01-05 21:30:00,0.0,0.0
2024-01-05 21:45:00,0.0,0.0
2024-01-05 22:00:00,0.0,0.0
2024-01-05 22:15:00,0.0,0.0
2024-01-05 22:30:00,0.0,0.0
2024-01-05 22:45:00,0.0,0.0
2024-01-05 23:00:00,0.0,0.0
2024-01-05 23:15:00,0.0,0.0
2024-01-05 23:30:00,0.0,0.0
2024-01-05 23:45:00,0.0,0.0
2024-01-06 00:00:00,0.0,0.0
2024-01-06 00:15:00,0.0,0.0
2024-01-06 00:30:00,0.0,0.0
2024-01-06 00:45:00,0.0,0.0
2024-01-06 01:00:00,0.0,0.0
2024-01-06 01:15:00,0.0,0.0
2024-01-06 01:30:00,0.0,0.0
2024-01-06 01:45:00,0.0,0.0
2024-01-06 02:00:00,0.0,0.0
2024-01-06 02:15:00,0.0,0.0
2024-01-06 02:30:00,0.0,0.0
2024-01-06 02:45:00,0.0,0.0
2024-01-06 03:00:00,0.0,0.0
2024-01-06 03:15:00,0.0,0.0
2024-01-06 03:30:00,0.0,0.0
2024-01-06 03:45:00,0.0,0.0
2024-01-06 04:00:00,0.0,0.0
2024-01-06 04:15:00,0.0,0.0
2024-01-06 04:30:00,0.0,0.0
2024-01-06 04:45:00,0.0,0.0
2024-01-06 05:00:00,0.0,0.0
2024-01-06 05:15:00,0.0,0.0
2024-01-06 05:30:00,0.0,0.0
2024-01-06 05:45:00,0.0,0.0
2024-01-06 06:00:00,8.0,0.0
2024-01-06 06:15:00,7.0,0.0
2024-01-06 06:30:00,9.5,18.0
2024-01-06 06:45:00,12.0,80.0
2024-01-06 07:00:00,17.5,106.5
2024-01-06 07:15:00,15.0,114.0
2024-01-06 07:30:00,16.5,107.5
2024-01-06 07:45:00,2.0,104.0
2024-01-06 08:00:00,1.5,86.0
2024-01-06 08:15:00,1.0,79.0
2024-01-06 08:30:00,1.0,85.0
2024-01-06 08:45:00,2.0,90.0
2024-01-06 09:00:00,12.5,88.0
2024-01-06 09:15:00,21.0,88.0
2024-01-06 09:30:00,9.75,82.5
2024-01-06 09:45:00,0.0,78.0
2024-01-06 10:00:00,11.0,75.5
2024-01-06 10:15:00,8.0,77.0
2024-01-06 10:30:00,1.0,75.0
2024-01-06 10:45:00,0.0,74.0
2024-01-06 11:00:00,1.0,73.5
2024-01-06 11:15:00,4.0,72.0
2024-01-06 11:30:00,9.5,69.0
2024-01-06 11:45:00,19.0,70.0
2024-01-06 12:00:00,1.0,70.5
2024-01-06 12:15:00,0.0,68.0
2024-01-06 12:30:00,1.0,63.0
2024-01-06 12:45:00,2.0,59.0
2024-01-06 13:00:00,4.5,59.0
2024-01-06 13:15:00,17.0,59.0
2024-01-06 13:30:00,26.5,62.0
2024-01-06 13:45:00,9.0,67.0
2024-01-06 14:00:00,0.0,59.5
2024-01-06 14:15:00,3.0,58.0
2024-01-06 14:30:00,8.0,60.5
2024-01-06 14:45:00,19.0,59.0
2024-01-06 15:00:00,21.0,66.0
2024-01-06 15:15:00,5.0,69.0
2024-01-06 15:30:00,0.0,64.0
2024-01-06 15:45:00,0.0,66.0
2024-01-06 16:00:00,0.5,66.0
2024-01-06 16:15:00,2.0,67.0
2024-01-06 16:30:00,5.5,71.5
2024-01-06 16:45:00,12.0,88.0
2024-01-06 17:00:00,20.0,101.0
2024-01-06 17:15:00,29.0,115.0
2024-01-06 17:30:00,38.0,127.0
2024-01-06 17:45:00,36.0,157.0
2024-01-06 18:00:00,24.0,48.5
2024-01-06 18:15:00,11.0,4.0
2024-01-06 18:30:00,3.5,1.0
2024-01-06 18:45:00,8.0,1.0
2024-01-06 19:00:00,12.0,1.0
2024-01-06 19:15:00,3.0,2.0
2024-01-06 19:30:00,0.0,134.0
2024-01-06 19:45:00,0.0,0.0
2024-01-06 20:00:00,0.0,0.0
2024-01-06 20:15:00,0.0,0.0
2024-01-06 20:30:00,0.0,0.0
2024-01-06 20:45:00,0.0,0.0
2024-01-06 21:00:00,0.0,0.0
2024-01-06 21:15:00,0.0,0.0
2024-01-06 21:30:00,0.0,0.0
2024-01-06 21:45:00,0.0,0.0
2024-01-06 22:00:00,0.0,0.0
2024-01-06 22:15:00,0.0,0.0
2024-01-06 22:30:00,0.0,0.0
2024-01-06 22:45:00,0.0,0.0
2024-01-06 23:00:00,0.0,0.0
2024-01-06 23:15:00,0.0,0.0
2024-01-06 23:30:00,0.0,0.0
2024-01-06 23:45:00,0.0,0.0
2024-01-07 00:00:00,0.0,0.0
2024-01-07 00:15:00,0.0,0.0
2024-01-07 00:30:00,0.0,0.0
2024-01-07 00:45:00,0.0,0.0
2024-01-07 01:00:00,0.0,0.0
2024-01-07 01:15:00,0.0,0.0
2024-01-07 01:30:00,0.0,0.0
2024-01-07 01:45:00,0.0,0.0
2024-01-07 02:00:00,0.0,0.0
2024-01-07 02:15:00,0.0,0.0
2024-01-07 02:30:00,0.0,0.0
2024-01-07 02:45:00,0.0,0.0
2024-01-07 03:00:00,0.0,0.0
2024-01-07 03:15:00,0.0,0.0
2024-01-07 03:30:00,0.0,0.0
2024-01-07 03:45:00,0.0,0.0
2024-01-07 04:00:00,0.0,0.0
2024-01-07 04:15:00,0.0,0.0
2024-01-07 04:30:00,0.0,0.0
2024-01-07 04:45:00,0.0,0.0
2024-01-07 05:00:00,0.0,0.0
2024-01-07 05:15:00,0.0,0.0
2024-01-07 05:30:00,0.0,0.0
2024-01-07 05:45:00,0.0,0.0
2024-01-07 06:00:00,10.5,0.0
2024-01-07 06:15:00,8.0,0.0
2024-01-07 06:30:00,11.0,21.5
2024-01-07 06:45:00,10.0,87.0
2024-01-07 07:00:00,8.5,107.0
2024-01-07 07:15:00,8.0,94.0
2024-01-07 07:30:00,5.0,92.5
2024-01-07 07:45:00,2.0,90.0
2024-01-07 08:00:00,3.0,75.0
2024-01-07 08:15:00,0.0,78.0
2024-01-07 08:30:00,0.0,78.75
2024-01-07 08:45:00,0.0,80.0
2024-01-07 09:00:00,0.0,81.5
2024-01-07 09:15:00,0.0,80.0
2024-01-07 09:30:00,0.0,77.25
2024-01-07 09:45:00,0.0,72.0
2024-01-07 10:00:00,0.0,73.0
2024-01-07 10:15:00,0.0,73.0
2024-01-07 10:30:00,0.5,70.5
2024-01-07 10:45:00,1.0,69.0
2024-01-07 11:00:00,1.5,68.75
2024-01-07 11:15:00,2.0,68.0
2024-01-07 11:30:00,5.5,65.5
2024-01-07 11:45:00,8.0,65.0
2024-01-07 12:00:00,9.5,64.5
2024-01-07 12:15:00,8.0,64.0
2024-01-07 12:30:00,8.0,63.5
2024-01-07 12:45:00,7.0,62.0
2024-01-07 13:00:00,8.0,59.5
2024-01-07 13:15:00,8.0,59.0
2024-01-07 13:30:00,10.0,58.5
2024-01-07 13:45:00,10.0,58.0
2024-01-07 14:00:00,9.25,53.5
2024-01-07 14:15:00,8.0,54.0
2024-01-07 14:30:00,6.5,53.5
2024-01-07 14:45:00,3.0,55.0
2024-01-07 15:00:00,0.0,56.5
2024-01-07 15:15:00,6.0,55.0
2024-01-07 15:30:00,9.5,58.5
2024-01-07 15:45:00,8.0,61.0
2024-01-07 16:00:00,10.0,64.0
2024-01-07 16:15:00,8.0,66.0
2024-01-07 16:30:00,4.0,62.0
2024-01-07 16:45:00,0.0,76.0
2024-01-07 17:00:00,1.0,95.0
2024-01-07 17:15:00,2.0,104.0
2024-01-07 17:30:00,0.0,111.5
2024-01-07 17:45:00,0.0,116.0
2024-01-07 18:00:00,0.0,31.0
2024-01-07 18:15:00,0.0,4.0
2024-01-07 18:30:00,0.0,1.0
2024-01-07 18:45:00,0.0,1.0
2024-01-07 19:00:00,0.0,1.0
2024-01-07 19:15:00,0.0,3.0
2024-01-07 19:30:00,1.5,134.5
2024-01-07 19:45:00,5.0,0.0
2024-01-07 20:00:00,0.0,0.0
2024-01-07 20:15:00,0.0,0.0
2024-01-07 20:30:00,0.0,0.0
2024-01-07 20:45:00,0.0,0.0
2024-01-07 21:00:00,0.0,0.0
2024-01-07 21:15:00,0.0,0.0
2024-01-07 21:30:00,0.0,0.0
2024-01-07 21:45:00,0.0,0.0
2024-01-07 22:00:00,0.0,0.0
2024-01-07 22:15:00,0.0,0.0
2024-01-07 22:30:00,0.0,0.0
2024-01-07 22:45:00,0.0,0.0
2024-01-07 23:00:00,0.0,0.0
2024-01-07 23:15:00,0.0,0.0
2024-01-07 23:30:00,0.0,0.0
2024-01-07 23:45:00,0.0,0.0
2024-01-08 00:00:00,0.0,0.0
2024-01-08 00:15:00,0.0,0.0
2024-01-08 00:30:00,0.0,0.0
2024-01-08 00:45:00,0.0,0.0
2024-01-08 01:00:00,0.0,0.0
2024-01-08 01:15:00,0.0,0.0
2024-01-08 01:30:00,0.0,0.0
2024-01-08 01:45:00,0.0,0.0
2024-01-08 02:00:00,0.0,0.0
2024-01-08 02:15:00,0.0,0.0
2024-01-08 02:30:00,0.0,0.0
2024-01-08 02:45:00,0.0,0.0
2024-01-08 03:00:00,0.0,0.0
2024-01-08 03:15:00,0.0,0.0
2024-01-08 03:30:00,0.0,0.0
2024-01-08 03:45:00,0.0,0.0
2024-01-08 04:00:00,0.0,0.0
2024-01-08 04:15:00,0.0,0.0
2024-01-08 04:30:00,0.0,0.0
2024-01-08 04:45:00,0.0,0.0
2024-01-08 05:00:00,0.0,0.0
2024-01-08 05:15:00,0.0,0.0
2024-01-08 05:30:00,0.0,0.0
2024-01-08 05:45:00,0.0,0.0
2024-01-08 06:00:00,4.0,0.0
2024-01-08 06:15:00,5.0,0.0
2024-01-08 06:30:00,7.0,21.0
2024-01-08 06:45:00,9.0,85.0
2024-01-08 07:00:00,9.5,104.5
2024-01-08 07:15:00,11.0,97.0
2024-01-08 07:30:00,10.5,92.0
2024-01-08 07:45:00,12.0,90.0
2024-01-08 08:00:00,12.0,76.0
2024-01-08 08:15:00,11.0,77.0
2024-01-08 08:30:00,10.5,80.5
2024-01-08 08:45:00,7.0,85.0
2024-01-08 09:00:00,5.0,83.5
2024-01-08 09:15:00,2.0,82.0
2024-01-08 09:30:00,0.0,78.0
2024-01-08 09:45:00,0.0,75.0
2024-01-08 10:00:00,0.0,75.5
2024-01-08 10:15:00,0.0,77.0
2024-01-08 10:30:00,0.0,73.5
2024-01-08 10:45:00,0.0,72.0
2024-01-08 11:00:00,0.0,70.5
2024-01-08 11:15:00,0.0,70.0
2024-01-08 11:30:00,0.0,69.0
2024-01-08 11:45:00,0.0,68.0
2024-01-08 12:00:00,2.0,67.0
2024-01-08 12:15:00,3.0,66.0
2024-01-08 12:30:00,4.0,66.5
2024-01-08 12:45:00,5.0,65.0
2024-01-08 13:00:00,5.0,66.0
2024-01-08 13:15:00,5.0,63.0
2024-01-08 13:30:00,5.5,63.75
2024-01-08 13:45:00,5.0,63.0
2024-01-08 14:00:00,3.5,61.5
2024-01-08 14:15:00,3.0,61.0
2024-01-08 14:30:00,3.5,62.5
2024-01-08 14:45:00,4.0,64.0
2024-01-08 15:00:00,4.0,65.5
2024-01-08 15:15:00,3.0,66.0
2024-01-08 15:30:00,2.5,66.0
2024-01-08 15:45:00,1.0,69.0
2024-01-08 16:00:00,1.0,68.75
2024-01-08 16:15:00,1.0,71.0
2024-01-08 16:30:00,0.0,77.0
2024-01-08 16:45:00,0.0,92.0
2024-01-08 17:00:00,0.0,108.0
2024-01-08 17:15:00,0.0,111.5
2024-01-08 17:30:00,0.0,114.75
2024-01-08 17:45:00,0.0,120.0
2024-01-08 18:00:00,0.0,42.0
2024-01-08 18:15:00,0.0,5.0
2024-01-08 18:30:00,0.0,1.0
2024-01-08 18:45:00,0.0,1.0
2024-01-08 19:00:00,0.0,1.0
2024-01-08 19:15:00,0.0,2.0
2024-01-08 19:30:00,0.0,132.0
