Datetime,Irradiance (W/m2)
2023-03-21 00:00:00,1.0
2023-03-21 00:01:00,7.0
2023-03-21 00:02:00,7.0
2023-03-21 00:03:00,8.0
2023-03-21 00:04:00,0.0
2023-03-21 00:05:00,5.0
2023-03-21 00:06:00,1.0
2023-03-21 00:07:00,0.0
2023-03-21 00:08:00,0.0
2023-03-21 00:09:00,0.0
2023-03-21 00:10:00,0.0
2023-03-21 00:11:00,0.0
2023-03-21 00:12:00,0.0
2023-03-21 00:13:00,0.0
2023-03-21 00:14:00,0.0
2023-03-21 00:15:00,0.0
2023-03-21 00:16:00,0.0
2023-03-21 00:17:00,0.0
2023-03-21 00:18:00,0.0
2023-03-21 00:19:00,0.0
2023-03-21 00:20:00,0.0
2023-03-21 00:21:00,0.0
2023-03-21 00:22:00,0.0
2023-03-21 00:23:00,0.0
2023-03-21 00:24:00,0.0
2023-03-21 00:25:00,0.0
2023-03-21 00:26:00,0.0
2023-03-21 00:27:00,0.0
2023-03-21 00:28:00,0.0
2023-03-21 00:29:00,0.0
2023-03-21 00:30:00,0.0
2023-03-21 00:31:00,0.0
2023-03-21 00:32:00,0.0
2023-03-21 00:33:00,0.0
2023-03-21 00:34:00,0.0
2023-03-21 00:35:00,0.0
2023-03-21 00:36:00,0.0
2023-03-21 00:37:00,0.0
2023-03-21 00:38:00,0.0
2023-03-21 00:39:00,0.0
2023-03-21 00:40:00,0.0
2023-03-21 00:41:00,0.0
2023-03-21 00:42:00,0.0
2023-03-21 00:43:00,0.0
2023-03-21 00:44:00,0.0
2023-03-21 00:45:00,0.0
2023-03-21 00:46:00,0.0
2023-03-21 00:47:00,0.0
2023-03-21 00:48:00,0.0
2023-03-21 00:49:00,0.0
2023-03-21 00:50:00,0.0
2023-03-21 00:51:00,0.0
2023-03-21 00:52:00,0.0
2023-03-21 00:53:00,0.0
2023-03-21 00:54:00,0.0
2023-03-21 00:55:00,0.0
2023-03-21 00:56:00,0.0
2023-03-21 00:57:00,0.0
2023-03-21 00:58:00,0.0
2023-03-21 00:59:00,0.0
2023-03-21 01:00:00,0.0
2023-03-21 01:01:00,0.0
2023-03-21 01:02:00,0.0
2023-03-21 01:03:00,0.0
2023-03-21 01:04:00,0.0
2023-03-21 01:05:00,0.0
2023-03-21 01:06:00,0.0
2023-03-21 01:07:00,0.0
2023-03-21 01:08:00,0.0
2023-03-21 01:09:00,0.0
2023-03-21 01:10:00,0.0
2023-03-21 01:11:00,0.0
2023-03-21 01:12:00,0.0
2023-03-21 01:13:00,0.0
2023-03-21 01:14:00,0.0
2023-03-21 01:15:00,0.0
2023-03-21 01:16:00,0.0
2023-03-21 01:17:00,0.0
2023-03-21 01:18:00,0.0
2023-03-21 01:19:00,0.0
2023-03-21 01:20:00,0.0
2023-03-21 01:21:00,0.0
2023-03-21 01:22:00,0.0
2023-03-21 01:23:00,0.0
2023-03-21 01:24:00,0.0
2023-03-21 01:25:00,0.0
2023-03-21 01:26:00,0.0
2023-03-21 01:27:00,0.0
2023-03-21 01:28:00,0.0
2023-03-21 01:29:00,0.0
2023-03-21 01:30:00,0.0
2023-03-21 01:31:00,0.0
2023-03-21 01:32:00,0.0
2023-03-21 01:33:00,0.0
2023-03-21 01:34:00,0.0
2023-03-21 01:35:00,0.0
2023-03-21 01:36:00,0.0
2023-03-21 01:37:00,0.0
2023-03-21 01:38:00,0.0
2023-03-21 01:39:00,0.0
2023-03-21 01:40:00,0.0
2023-03-21 01:41:00,0.0
2023-03-21 01:42:00,0.0
2023-03-21 01:43:00,0.0
2023-03-21 01:44:00,0.0
2023-03-21 01:45:00,0.0
2023-03-21 01:46:00,0.0
2023-03-21 01:47:00,0.0
2023-03-21 01:48:00,0.0
2023-03-21 01:49:00,0.0
2023-03-21 01:50:00,0.0
2023-03-21 01:51:00,0.0
2023-03-21 01:52:00,0.0
2023-03-21 01:53:00,0.0
2023-03-21 01:54:00,0.0
2023-03-21 01:55:00,0.0
2023-03-21 01:56:00,0.0
2023-03-21 01:57:00,0.0
2023-03-21 01:58:00,0.0
2023-03-21 01:59:00,0.0
2023-03-21 02:00:00,0.0
2023-03-21 02:01:00,0.0
2023-03-21 02:02:00,0.0
2023-03-21 02:03:00,0.0
2023-03-21 02:04:00,0.0
2023-03-21 02:05:00,0.0
2023-03-21 02:06:00,0.0
2023-03-21 02:07:00,0.0
2023-03-21 02:08:00,0.0
2023-03-21 02:09:00,0.0
2023-03-21 02:10:00,0.0
2023-03-21 02:11:00,0.0
2023-03-21 02:12:00,0.0
2023-03-21 02:13:00,0.0
2023-03-21 02:14:00,0.0
2023-03-21 02:15:00,0.0
2023-03-21 02:16:00,0.0
2023-03-21 02:17:00,0.0
2023-03-21 02:18:00,0.0
2023-03-21 02:19:00,0.0
2023-03-21 02:20:00,0.0
2023-03-21 02:21:00,0.0
2023-03-21 02:22:00,0.0
2023-03-21 02:23:00,0.0
2023-03-21 02:24:00,0.0
2023-03-21 02:25:00,0.0
2023-03-21 02:26:00,0.0
2023-03-21 02:27:00,0.0
2023-03-21 02:28:00,0.0
2023-03-21 02:29:00,0.0
2023-03-21 02:30:00,0.0
2023-03-21 02:31:00,0.0
2023-03-21 02:32:00,0.0
2023-03-21 02:33:00,0.0
2023-03-21 02:34:00,0.0
2023-03-21 02:35:00,0.0
2023-03-21 02:36:00,0.0
2023-03-21 02:37:00,0.0
2023-03-21 02:38:00,0.0
2023-03-21 02:39:00,0.0
2023-03-21 02:40:00,0.0
2023-03-21 02:41:00,0.0
2023-03-21 02:42:00,0.0
2023-03-21 02:43:00,0.0
2023-03-21 02:44:00,0.0
2023-03-21 02:45:00,0.0
2023-03-21 02:46:00,0.0
2023-03-21 02:47:00,0.0
2023-03-21 02:48:00,0.0
2023-03-21 02:49:00,0.0
2023-03-21 02:50:00,0.0
2023-03-21 02:51:00,0.0
2023-03-21 02:52:00,0.0
2023-03-21 02:53:00,0.0
2023-03-21 02:54:00,0.0
2023-03-21 02:55:00,0.0
2023-03-21 02:56:00,0.0
2023-03-21 02:57:00,0.0
2023-03-21 02:58:00,0.0
2023-03-21 02:59:00,0.0
2023-03-21 03:00:00,0.0
2023-03-21 03:01:00,0.0
2023-03-21 03:02:00,0.0
2023-03-21 03:03:00,0.0
2023-03-21 03:04:00,0.0
2023-03-21 03:05:00,0.0
2023-03-21 03:06:00,0.0
2023-03-21 03:07:00,0.0
2023-03-21 03:08:00,0.0
2023-03-21 03:09:00,0.0
2023-03-21 03:10:00,0.0
2023-03-21 03:11:00,0.0
2023-03-21 03:12:00,0.0
2023-03-21 03:13:00,0.0
2023-03-21 03:14:00,0.0
2023-03-21 03:15:00,0.0
2023-03-21 03:16:00,0.0
2023-03-21 03:17:00,0.0
2023-03-21 03:18:00,0.0
2023-03-21 03:19:00,0.0
2023-03-21 03:20:00,0.0
2023-03-21 03:21:00,0.0
2023-03-21 03:22:00,0.0
2023-03-21 03:23:00,0.0
2023-03-21 03:24:00,0.0
2023-03-21 03:25:00,0.0
2023-03-21 03:26:00,0.0
2023-03-21 03:27:00,0.0
2023-03-21 03:28:00,0.0
2023-03-21 03:29:00,0.0
2023-03-21 03:30:00,0.0
2023-03-21 03:31:00,0.0
2023-03-21 03:32:00,0.0
2023-03-21 03:33:00,0.0
2023-03-21 03:34:00,0.0
2023-03-21 03:35:00,0.0
2023-03-21 03:36:00,0.0
2023-03-21 03:37:00,0.0
2023-03-21 03:38:00,0.0
2023-03-21 03:39:00,0.0
2023-03-21 03:40:00,0.0
2023-03-21 03:41:00,0.0
2023-03-21 03:42:00,0.0
2023-03-21 03:43:00,0.0
2023-03-21 03:44:00,0.0
2023-03-21 03:45:00,0.0
2023-03-21 03:46:00,0.0
2023-03-21 03:47:00,0.0
2023-03-21 03:48:00,0.0
2023-03-21 03:49:00,0.0
2023-03-21 03:50:00,0.0
2023-03-21 03:51:00,0.0
2023-03-21 03:52:00,0.0
2023-03-21 03:53:00,0.0
2023-03-21 03:54:00,0.0
2023-03-21 03:55:00,0.0
2023-03-21 03:56:00,0.0
2023-03-21 03:57:00,0.0
2023-03-21 03:58:00,0.0
2023-03-21 03:59:00,0.0
2023-03-21 04:00:00,0.0
2023-03-21 04:01:00,0.0
2023-03-21 04:02:00,0.0
2023-03-21 04:03:00,0.0
2023-03-21 04:04:00,0.0
2023-03-21 04:05:00,0.0
2023-03-21 04:06:00,0.0
2023-03-21 04:07:00,0.0
2023-03-21 04:08:00,0.0
2023-03-21 04:09:00,0.0
2023-03-21 04:10:00,0.0
2023-03-21 04:11:00,0.0
2023-03-21 04:12:00,0.0
2023-03-21 04:13:00,0.0
2023-03-21 04:14:00,0.0
2023-03-21 04:15:00,0.0
2023-03-21 04:16:00,0.0
2023-03-21 04:17:00,0.0
2023-03-21 04:18:00,0.0
2023-03-21 04:19:00,0.0
2023-03-21 04:20:00,0.0
2023-03-21 04:21:00,0.0
2023-03-21 04:22:00,0.0
2023-03-21 04:23:00,0.0
2023-03-21 04:24:00,0.0
2023-03-21 04:25:00,0.0
2023-03-21 04:26:00,0.0
2023-03-21 04:27:00,0.0
2023-03-21 04:28:00,0.0
2023-03-21 04:29:00,0.0
2023-03-21 04:30:00,0.0
2023-03-21 04:31:00,0.0
2023-03-21 04:32:00,0.0
2023-03-21 04:33:00,0.0
2023-03-21 04:34:00,0.0
2023-03-21 04:35:00,0.0
2023-03-21 04:36:00,0.0
2023-03-21 04:37:00,0.0
2023-03-21 04:38:00,0.0
2023-03-21 04:39:00,0.0
2023-03-21 04:40:00,0.0
2023-03-21 04:41:00,0.0
2023-03-21 04:42:00,0.0
2023-03-21 04:43:00,0.0
2023-03-21 04:44:00,0.0
2023-03-21 04:45:00,0.0
2023-03-21 04:46:00,0.0
2023-03-21 04:47:00,0.0
2023-03-21 04:48:00,0.0
2023-03-21 04:49:00,0.0
2023-03-21 04:50:00,0.0
2023-03-21 04:51:00,0.0
2023-03-21 04:52:00,0.0
2023-03-21 04:53:00,0.0
2023-03-21 04:54:00,0.0
2023-03-21 04:55:00,0.0
2023-03-21 04:56:00,0.0
2023-03-21 04:57:00,0.0
2023-03-21 04:58:00,0.0
2023-03-21 04:59:00,0.0
2023-03-21 05:00:00,0.0
2023-03-21 05:01:00,0.0
2023-03-21 05:02:00,0.0
2023-03-21 05:03:00,0.0
2023-03-21 05:04:00,0.0
2023-03-21 05:05:00,0.0
2023-03-21 05:06:00,0.0
2023-03-21 05:07:00,0.0
2023-03-21 05:08:00,0.0
2023-03-21 05:09:00,0.0
2023-03-21 05:10:00,0.0
2023-03-21 05:11:00,0.0
2023-03-21 05:12:00,0.0
2023-03-21 05:13:00,0.0
2023-03-21 05:14:00,0.0
2023-03-21 05:15:00,0.0
2023-03-21 05:16:00,0.0
2023-03-21 05:17:00,0.0
2023-03-21 05:18:00,0.0
2023-03-21 05:19:00,0.0
2023-03-21 05:20:00,0.0
2023-03-21 05:21:00,0.0
2023-03-21 05:22:00,0.0
2023-03-21 05:23:00,0.0
2023-03-21 05:24:00,0.0
2023-03-21 05:25:00,0.0
2023-03-21 05:26:00,0.0
2023-03-21 05:27:00,0.0
2023-03-21 05:28:00,0.0
2023-03-21 05:29:00,0.0
2023-03-21 05:30:00,0.0
2023-03-21 05:31:00,0.0
2023-03-21 05:32:00,0.0
2023-03-21 05:33:00,0.0
2023-03-21 05:34:00,0.0
2023-03-21 05:35:00,0.0
2023-03-21 05:36:00,0.0
2023-03-21 05:37:00,0.0
2023-03-21 05:38:00,0.0
2023-03-21 05:39:00,0.0
2023-03-21 05:40:00,0.0
2023-03-21 05:41:00,0.0
2023-03-21 05:42:00,0.0
2023-03-21 05:43:00,0.0
2023-03-21 05:44:00,0.0
2023-03-21 05:45:00,0.0
2023-03-21 05:46:00,0.0
2023-03-21 05:47:00,0.0
2023-03-21 05:48:00,0.0
2023-03-21 05:49:00,0.0
2023-03-21 05:50:00,0.0
2023-03-21 05:51:00,1.0
2023-03-21 05:52:00,1.0
2023-03-21 05:53:00,0.0
2023-03-21 05:54:00,1.0
2023-03-21 05:55:00,1.0
2023-03-21 05:56:00,1.0
2023-03-21 05:57:00,10.0
2023-03-21 05:58:00,1.0
2023-03-21 05:59:00,1.0
2023-03-21 06:00:00,7.0
2023-03-21 06:01:00,0.0
2023-03-21 06:02:00,3.0
2023-03-21 06:03:00,8.0
2023-03-21 06:04:00,1.0
2023-03-21 06:05:00,5.0
2023-03-21 06:06:00,1.0
2023-03-21 06:07:00,3.0
2023-03-21 06:08:00,5.0
2023-03-21 06:09:00,8.0
2023-03-21 06:10:00,12.0
2023-03-21 06:11:00,10.0
2023-03-21 06:12:00,8.0
2023-03-21 06:13:00,8.0
2023-03-21 06:14:00,8.0
2023-03-21 06:15:00,10.0
2023-03-21 06:16:00,8.0
2023-03-21 06:17:00,7.0
2023-03-21 06:18:00,8.0
2023-03-21 06:19:00,7.0
2023-03-21 06:20:00,8.0
2023-03-21 06:21:00,10.0
2023-03-21 06:22:00,10.0
2023-03-21 06:23:00,10.0
2023-03-21 06:24:00,12.0
2023-03-21 06:25:00,14.0
2023-03-21 06:26:00,17.0
2023-03-21 06:27:00,15.0
2023-03-21 06:28:00,21.0
2023-03-21 06:29:00,17.0
2023-03-21 06:30:00,22.0
2023-03-21 06:31:00,22.0
2023-03-21 06:32:00,21.0
2023-03-21 06:33:00,22.0
2023-03-21 06:34:00,24.0
2023-03-21 06:35:00,26.0
2023-03-21 06:36:00,33.0
2023-03-21 06:37:00,31.0
2023-03-21 06:38:00,31.0
2023-03-21 06:39:00,38.0
2023-03-21 06:40:00,33.0
2023-03-21 06:41:00,33.0
2023-03-21 06:42:00,33.0
2023-03-21 06:43:00,35.0
2023-03-21 06:44:00,40.0
2023-03-21 06:45:00,38.0
2023-03-21 06:46:00,42.0
2023-03-21 06:47:00,47.0
2023-03-21 06:48:00,54.0
2023-03-21 06:49:00,52.0
2023-03-21 06:50:00,58.0
2023-03-21 06:51:00,56.0
2023-03-21 06:52:00,66.0
2023-03-21 06:53:00,61.0
2023-03-21 06:54:00,61.0
2023-03-21 06:55:00,63.0
2023-03-21 06:56:00,65.0
2023-03-21 06:57:00,70.0
2023-03-21 06:58:00,65.0
2023-03-21 06:59:00,66.0
2023-03-21 07:00:00,70.0
2023-03-21 07:01:00,73.0
2023-03-21 07:02:00,77.0
2023-03-21 07:03:00,79.0
2023-03-21 07:04:00,79.0
2023-03-21 07:05:00,77.0
2023-03-21 07:06:00,89.0
2023-03-21 07:07:00,91.0
2023-03-21 07:08:00,103.0
2023-03-21 07:09:00,107.0
2023-03-21 07:10:00,109.0
2023-03-21 07:11:00,112.0
2023-03-21 07:12:00,114.0
2023-03-21 07:13:00,114.0
2023-03-21 07:14:00,112.0
2023-03-21 07:15:00,131.0
2023-03-21 07:16:00,130.0
2023-03-21 07:17:00,131.0
2023-03-21 07:18:00,135.0
2023-03-21 07:19:00,139.0
2023-03-21 07:20:00,137.0
2023-03-21 07:21:00,142.0
2023-03-21 07:22:00,147.0
2023-03-21 07:23:00,153.0
2023-03-21 07:24:00,161.0
2023-03-21 07:25:00,167.0
2023-03-21 07:26:00,168.0
2023-03-21 07:27:00,175.0
2023-03-21 07:28:00,182.0
2023-03-21 07:29:00,188.0
2023-03-21 07:30:00,200.0
2023-03-21 07:31:00,205.0
2023-03-21 07:32:00,219.0
2023-03-21 07:33:00,226.0
2023-03-21 07:34:00,235.0
2023-03-21 07:35:00,223.0
2023-03-21 07:36:00,242.0
2023-03-21 07:37:00,218.0
2023-03-21 07:38:00,228.0
2023-03-21 07:39:00,214.0
2023-03-21 07:40:00,234.0
2023-03-21 07:41:00,237.0
2023-03-21 07:42:00,246.0
2023-03-21 07:43:00,237.0
2023-03-21 07:44:00,239.0
2023-03-21 07:45:00,226.0
2023-03-21 07:46:00,251.0
2023-03-21 07:47:00,267.0
2023-03-21 07:48:00,270.0
2023-03-21 07:49:00,278.0
2023-03-21 07:50:00,281.0
2023-03-21 07:51:00,295.0
2023-03-21 07:52:00,306.0
2023-03-21 07:53:00,309.0
2023-03-21 07:54:00,314.0
2023-03-21 07:55:00,325.0
2023-03-21 07:56:00,309.0
2023-03-21 07:57:00,311.0
2023-03-21 07:58:00,339.0
2023-03-21 07:59:00,332.0
2023-03-21 08:00:00,309.0
2023-03-21 08:01:00,329.0
2023-03-21 08:02:00,325.0
2023-03-21 08:03:00,343.0
2023-03-21 08:04:00,197.0
2023-03-21 08:05:00,332.0
2023-03-21 08:06:00,348.0
2023-03-21 08:07:00,350.0
2023-03-21 08:08:00,336.0
2023-03-21 08:09:00,344.0
2023-03-21 08:10:00,365.0
2023-03-21 08:11:00,362.0
2023-03-21 08:12:00,365.0
2023-03-21 08:13:00,373.0
2023-03-21 08:14:00,380.0
2023-03-21 08:15:00,402.0
2023-03-21 08:16:00,417.0
2023-03-21 08:17:00,420.0
2023-03-21 08:18:00,411.0
2023-03-21 08:19:00,411.0
2023-03-21 08:20:00,415.0
2023-03-21 08:21:00,429.0
2023-03-21 08:22:00,445.0
2023-03-21 08:23:00,424.0
2023-03-21 08:24:00,429.0
2023-03-21 08:25:00,431.0
2023-03-21 08:26:00,443.0
2023-03-21 08:27:00,441.0
2023-03-21 08:28:00,446.0
2023-03-21 08:29:00,460.0
2023-03-21 08:30:00,446.0
2023-03-21 08:31:00,314.0
2023-03-21 08:32:00,452.0
2023-03-21 08:33:00,478.0
2023-03-21 08:34:00,466.0
2023-03-21 08:35:00,482.0
2023-03-21 08:36:00,496.0
2023-03-21 08:37:00,490.0
2023-03-21 08:38:00,489.0
2023-03-21 08:39:00,482.0
2023-03-21 08:40:00,216.0
2023-03-21 08:41:00,362.0
2023-03-21 08:42:00,235.0
2023-03-21 08:43:00,506.0
2023-03-21 08:44:00,517.0
2023-03-21 08:45:00,513.0
2023-03-21 08:46:00,513.0
2023-03-21 08:47:00,540.0
2023-03-21 08:48:00,485.0
2023-03-21 08:49:00,550.0
2023-03-21 08:50:00,541.0
2023-03-21 08:51:00,517.0
2023-03-21 08:52:00,256.0
2023-03-21 08:53:00,251.0
2023-03-21 08:54:00,256.0
2023-03-21 08:55:00,258.0
2023-03-21 08:56:00,462.0
2023-03-21 08:57:00,534.0
2023-03-21 08:58:00,244.0
2023-03-21 08:59:00,239.0
2023-03-21 09:00:00,223.0
2023-03-21 09:01:00,212.0
2023-03-21 09:02:00,336.0
2023-03-21 09:03:00,536.0
2023-03-21 09:04:00,469.0
2023-03-21 09:05:00,246.0
2023-03-21 09:06:00,563.0
2023-03-21 09:07:00,573.0
2023-03-21 09:08:00,559.0
2023-03-21 09:09:00,570.0
2023-03-21 09:10:00,462.0
2023-03-21 09:11:00,279.0
2023-03-21 09:12:00,265.0
2023-03-21 09:13:00,571.0
2023-03-21 09:14:00,608.0
2023-03-21 09:15:00,610.0
2023-03-21 09:16:00,619.0
2023-03-21 09:17:00,621.0
2023-03-21 09:18:00,615.0
2023-03-21 09:19:00,614.0
2023-03-21 09:20:00,617.0
2023-03-21 09:21:00,610.0
2023-03-21 09:22:00,584.0
2023-03-21 09:23:00,610.0
2023-03-21 09:24:00,600.0
2023-03-21 09:25:00,605.0
2023-03-21 09:26:00,591.0
2023-03-21 09:27:00,619.0
2023-03-21 09:28:00,619.0
2023-03-21 09:29:00,614.0
2023-03-21 09:30:00,269.0
2023-03-21 09:31:00,260.0
2023-03-21 09:32:00,244.0
2023-03-21 09:33:00,585.0
2023-03-21 09:34:00,401.0
2023-03-21 09:35:00,244.0
2023-03-21 09:36:00,241.0
2023-03-21 09:37:00,246.0
2023-03-21 09:38:00,265.0
2023-03-21 09:39:00,656.0
2023-03-21 09:40:00,265.0
2023-03-21 09:41:00,253.0
2023-03-21 09:42:00,309.0
2023-03-21 09:43:00,274.0
2023-03-21 09:44:00,246.0
2023-03-21 09:45:00,241.0
2023-03-21 09:46:00,334.0
2023-03-21 09:47:00,696.0
2023-03-21 09:48:00,672.0
2023-03-21 09:49:00,263.0
2023-03-21 09:50:00,235.0
2023-03-21 09:51:00,235.0
2023-03-21 09:52:00,693.0
2023-03-21 09:53:00,561.0
2023-03-21 09:54:00,703.0
2023-03-21 09:55:00,348.0
2023-03-21 09:56:00,709.0
2023-03-21 09:57:00,700.0
2023-03-21 09:58:00,682.0
2023-03-21 09:59:00,700.0
2023-03-21 10:00:00,714.0
2023-03-21 10:01:00,714.0
2023-03-21 10:02:00,726.0
2023-03-21 10:03:00,731.0
2023-03-21 10:04:00,504.0
2023-03-21 10:05:00,459.0
2023-03-21 10:06:00,731.0
2023-03-21 10:07:00,691.0
2023-03-21 10:08:00,751.0
2023-03-21 10:09:00,747.0
2023-03-21 10:10:00,733.0
2023-03-21 10:11:00,747.0
2023-03-21 10:12:00,758.0
2023-03-21 10:13:00,726.0
2023-03-21 10:14:00,763.0
2023-03-21 10:15:00,777.0
2023-03-21 10:16:00,747.0
2023-03-21 10:17:00,774.0
2023-03-21 10:18:00,775.0
2023-03-21 10:19:00,784.0
2023-03-21 10:20:00,781.0
2023-03-21 10:21:00,781.0
2023-03-21 10:22:00,777.0
2023-03-21 10:23:00,770.0
2023-03-21 10:24:00,654.0
2023-03-21 10:25:00,777.0
2023-03-21 10:26:00,775.0
2023-03-21 10:27:00,786.0
2023-03-21 10:28:00,795.0
2023-03-21 10:29:00,800.0
2023-03-21 10:30:00,797.0
2023-03-21 10:31:00,791.0
2023-03-21 10:32:00,795.0
2023-03-21 10:33:00,809.0
2023-03-21 10:34:00,797.0
2023-03-21 10:35:00,714.0
2023-03-21 10:36:00,826.0
2023-03-21 10:37:00,844.0
2023-03-21 10:38:00,841.0
2023-03-21 10:39:00,600.0
2023-03-21 10:40:00,818.0
2023-03-21 10:41:00,846.0
2023-03-21 10:42:00,825.0
2023-03-21 10:43:00,825.0
2023-03-21 10:44:00,819.0
2023-03-21 10:45:00,809.0
2023-03-21 10:46:00,834.0
2023-03-21 10:47:00,839.0
2023-03-21 10:48:00,487.0
2023-03-21 10:49:00,274.0
2023-03-21 10:50:00,321.0
2023-03-21 10:51:00,415.0
2023-03-21 10:52:00,839.0
2023-03-21 10:53:00,837.0
2023-03-21 10:54:00,834.0
2023-03-21 10:55:00,844.0
2023-03-21 10:56:00,846.0
2023-03-21 10:57:00,837.0
2023-03-21 10:58:00,849.0
2023-03-21 10:59:00,862.0
2023-03-21 11:00:00,446.0
2023-03-21 11:01:00,693.0
2023-03-21 11:02:00,860.0
2023-03-21 11:03:00,855.0
2023-03-21 11:04:00,858.0
2023-03-21 11:05:00,870.0
2023-03-21 11:06:00,378.0
2023-03-21 11:07:00,365.0
2023-03-21 11:08:00,394.0
2023-03-21 11:09:00,925.0
2023-03-21 11:10:00,916.0
2023-03-21 11:11:00,916.0
2023-03-21 11:12:00,561.0
2023-03-21 11:13:00,573.0
2023-03-21 11:14:00,923.0
2023-03-21 11:15:00,892.0
2023-03-21 11:16:00,867.0
2023-03-21 11:17:00,888.0
2023-03-21 11:18:00,897.0
2023-03-21 11:19:00,895.0
2023-03-21 11:20:00,645.0
2023-03-21 11:21:00,392.0
2023-03-21 11:22:00,876.0
2023-03-21 11:23:00,904.0
2023-03-21 11:24:00,881.0
2023-03-21 11:25:00,890.0
2023-03-21 11:26:00,895.0
2023-03-21 11:27:00,900.0
2023-03-21 11:28:00,914.0
2023-03-21 11:29:00,452.0
2023-03-21 11:30:00,344.0
2023-03-21 11:31:00,387.0
2023-03-21 11:32:00,941.0
2023-03-21 11:33:00,899.0
2023-03-21 11:34:00,900.0
2023-03-21 11:35:00,914.0
2023-03-21 11:36:00,927.0
2023-03-21 11:37:00,510.0
2023-03-21 11:38:00,455.0
2023-03-21 11:39:00,332.0
2023-03-21 11:40:00,337.0
2023-03-21 11:41:00,524.0
2023-03-21 11:42:00,955.0
2023-03-21 11:43:00,946.0
2023-03-21 11:44:00,939.0
2023-03-21 11:45:00,920.0
2023-03-21 11:46:00,934.0
2023-03-21 11:47:00,914.0
2023-03-21 11:48:00,921.0
2023-03-21 11:49:00,936.0
2023-03-21 11:50:00,951.0
2023-03-21 11:51:00,399.0
2023-03-21 11:52:00,385.0
2023-03-21 11:53:00,360.0
2023-03-21 11:54:00,395.0
2023-03-21 11:55:00,981.0
2023-03-21 11:56:00,958.0
2023-03-21 11:57:00,934.0
2023-03-21 11:58:00,918.0
2023-03-21 11:59:00,934.0
2023-03-21 12:00:00,929.0
2023-03-21 12:01:00,402.0
2023-03-21 12:02:00,392.0
2023-03-21 12:03:00,849.0
2023-03-21 12:04:00,953.0
2023-03-21 12:05:00,939.0
2023-03-21 12:06:00,957.0
2023-03-21 12:07:00,946.0
2023-03-21 12:08:00,953.0
2023-03-21 12:09:00,971.0
2023-03-21 12:10:00,976.0
2023-03-21 12:11:00,330.0
2023-03-21 12:12:00,943.0
2023-03-21 12:13:00,492.0
2023-03-21 12:14:00,364.0
2023-03-21 12:15:00,999.0
2023-03-21 12:16:00,656.0
2023-03-21 12:17:00,900.0
2023-03-21 12:18:00,1008.0
2023-03-21 12:19:00,1006.0
2023-03-21 12:20:00,452.0
2023-03-21 12:21:00,475.0
2023-03-21 12:22:00,548.0
2023-03-21 12:23:00,955.0
2023-03-21 12:24:00,953.0
2023-03-21 12:25:00,964.0
2023-03-21 12:26:00,325.0
2023-03-21 12:27:00,334.0
2023-03-21 12:28:00,462.0
2023-03-21 12:29:00,1001.0
2023-03-21 12:30:00,981.0
2023-03-21 12:31:00,960.0
2023-03-21 12:32:00,937.0
2023-03-21 12:33:00,946.0
2023-03-21 12:34:00,941.0
2023-03-21 12:35:00,932.0
2023-03-21 12:36:00,936.0
2023-03-21 12:37:00,929.0
2023-03-21 12:38:00,929.0
2023-03-21 12:39:00,737.0
